MC			CLA			CLS			buff_size		 CLR(s) 	
43.955376		44.442049		44.000000		2.000000		[44.4050495877778, 44.34178347265853, 50.96247148281012, 44.62278237166309, 46.08097700140642, 45.75869070841098, 47.04261835792329, 46.457263836171265]
44.000000		44.442049		50.000000		1.000000		[44.4050495877778, 44.34178347265853, 50.96247148281012, 44.62278237166309, 46.08097700140642, 45.75869070841098, 47.04261835792329, 46.457263836171265]
44.341783		44.442049		50.000000		2.000000		[44.4050495877778, 50.96247148281012, 44.62278237166309, 46.08097700140642, 45.75869070841098, 47.04261835792329, 46.457263836171265]
44.405050		44.442049		50.000000		2.000000		[50.96247148281012, 44.62278237166309, 46.08097700140642, 45.75869070841098, 47.04261835792329, 46.457263836171265, 46.2911705707271]
44.442049		46.352190		50.000000		2.000000		[50.96247148281012, 44.62278237166309, 46.08097700140642, 45.75869070841098, 47.04261835792329, 46.457263836171265, 46.2911705707271, 47.49802109336197]
44.622782		46.352190		50.000000		2.000000		[50.96247148281012, 46.08097700140642, 45.75869070841098, 47.04261835792329, 46.457263836171265, 46.2911705707271, 47.49802109336197, 47.72457246395419]
45.758691		46.352190		50.000000		2.000000		[50.96247148281012, 46.08097700140642, 47.04261835792329, 46.457263836171265, 46.2911705707271, 47.49802109336197, 47.72457246395419, 47.9851322903151]
46.080977		46.352190		50.000000		2.000000		[50.96247148281012, 47.04261835792329, 46.457263836171265, 46.2911705707271, 47.49802109336197, 47.72457246395419, 47.9851322903151, 48.07918240228264]
46.291171		46.352190		50.000000		2.000000		[50.96247148281012, 47.04261835792329, 46.457263836171265, 47.49802109336197, 47.72457246395419, 47.9851322903151, 48.07918240228264, 48.71413830671209]
46.352190		48.444211		50.000000		2.000000		[50.96247148281012, 47.04261835792329, 46.457263836171265, 47.49802109336197, 47.72457246395419, 47.9851322903151, 48.07918240228264, 48.71413830671209, 51.445489552072516]
46.457264		48.444211		50.000000		2.000000		[50.96247148281012, 47.04261835792329, 47.49802109336197, 47.72457246395419, 47.9851322903151, 48.07918240228264, 48.71413830671209, 51.445489552072516, 49.99958623632561]
47.042618		48.444211		50.000000		2.000000		[50.96247148281012, 47.49802109336197, 47.72457246395419, 47.9851322903151, 48.07918240228264, 48.71413830671209, 51.445489552072516, 49.99958623632561, 51.0555591292117]
47.498021		48.444211		50.000000		2.000000		[50.96247148281012, 47.72457246395419, 47.9851322903151, 48.07918240228264, 48.71413830671209, 51.445489552072516, 49.99958623632561, 51.0555591292117, 49.82714250343111]
47.724572		48.444211		50.000000		2.000000		[50.96247148281012, 47.9851322903151, 48.07918240228264, 48.71413830671209, 51.445489552072516, 49.99958623632561, 51.0555591292117, 49.82714250343111, 50.46080648033164]
47.985132		48.444211		50.000000		2.000000		[50.96247148281012, 48.07918240228264, 48.71413830671209, 51.445489552072516, 49.99958623632561, 51.0555591292117, 49.82714250343111, 50.46080648033164, 49.92085469207771]
48.079182		48.444211		50.000000		2.000000		[50.96247148281012, 48.71413830671209, 51.445489552072516, 49.99958623632561, 51.0555591292117, 49.82714250343111, 50.46080648033164, 49.92085469207771, 50.51260332165421]
48.444211		50.177025		50.000000		2.000000		[50.96247148281012, 48.71413830671209, 51.445489552072516, 49.99958623632561, 51.0555591292117, 49.82714250343111, 50.46080648033164, 49.92085469207771, 50.51260332165421, 50.34224267130569]
48.714138		50.177025		50.000000		2.000000		[50.96247148281012, 51.445489552072516, 49.99958623632561, 51.0555591292117, 49.82714250343111, 50.46080648033164, 49.92085469207771, 50.51260332165421, 50.34224267130569, 51.68507039961195]
49.827143		50.177025		50.000000		2.000000		[50.96247148281012, 51.445489552072516, 49.99958623632561, 51.0555591292117, 50.46080648033164, 49.92085469207771, 50.51260332165421, 50.34224267130569, 51.68507039961195, 52.60226042825998]
49.920855		50.177025		50.000000		2.000000		[50.96247148281012, 51.445489552072516, 49.99958623632561, 51.0555591292117, 50.46080648033164, 50.51260332165421, 50.34224267130569, 51.68507039961195, 52.60226042825998, 52.5945744350839]
49.999586		50.177025		50.000000		2.000000		[50.96247148281012, 51.445489552072516, 51.0555591292117, 50.46080648033164, 50.51260332165421, 50.34224267130569, 51.68507039961195, 52.60226042825998, 52.5945744350839, 52.09351703134433]
50.000000		50.177025		56.000000		1.000000		[50.96247148281012, 51.445489552072516, 51.0555591292117, 50.46080648033164, 50.51260332165421, 50.34224267130569, 51.68507039961195, 52.60226042825998, 52.5945744350839, 52.09351703134433]
50.177025		51.922389		56.000000		2.000000		[50.96247148281012, 51.445489552072516, 51.0555591292117, 50.46080648033164, 50.51260332165421, 50.34224267130569, 51.68507039961195, 52.60226042825998, 52.5945744350839, 52.09351703134433]
50.342243		51.922389		56.000000		2.000000		[50.96247148281012, 51.445489552072516, 51.0555591292117, 50.46080648033164, 50.51260332165421, 51.68507039961195, 52.60226042825998, 52.5945744350839, 52.09351703134433, 52.23499250737217]
50.460806		51.922389		56.000000		2.000000		[50.96247148281012, 51.445489552072516, 51.0555591292117, 50.51260332165421, 51.68507039961195, 52.60226042825998, 52.5945744350839, 52.09351703134433, 52.23499250737217, 53.565528938458876]
50.512603		51.922389		56.000000		2.000000		[50.96247148281012, 51.445489552072516, 51.0555591292117, 51.68507039961195, 52.60226042825998, 52.5945744350839, 52.09351703134433, 52.23499250737217, 53.565528938458876, 53.42118604938221]
50.962471		51.922389		56.000000		2.000000		[51.445489552072516, 51.0555591292117, 51.68507039961195, 52.60226042825998, 52.5945744350839, 52.09351703134433, 52.23499250737217, 53.565528938458876, 53.42118604938221, 52.85311048901906]
51.055559		51.922389		56.000000		2.000000		[51.445489552072516, 51.68507039961195, 52.60226042825998, 52.5945744350839, 52.09351703134433, 52.23499250737217, 53.565528938458876, 53.42118604938221, 52.85311048901906, 53.275226092893504]
51.445490		51.922389		56.000000		2.000000		[51.68507039961195, 52.60226042825998, 52.5945744350839, 52.09351703134433, 52.23499250737217, 53.565528938458876, 53.42118604938221, 52.85311048901906, 53.275226092893504, 55.911195609012246]
51.685070		51.922389		56.000000		2.000000		[52.60226042825998, 52.5945744350839, 52.09351703134433, 52.23499250737217, 53.565528938458876, 53.42118604938221, 52.85311048901906, 53.275226092893504, 55.911195609012246, 55.00585927595701]
51.922389		53.549188		56.000000		2.000000		[52.60226042825998, 52.5945744350839, 52.09351703134433, 52.23499250737217, 53.565528938458876, 53.42118604938221, 52.85311048901906, 53.275226092893504, 55.911195609012246, 55.00585927595701, 54.85150970223914]
52.093517		53.549188		56.000000		2.000000		[52.60226042825998, 52.5945744350839, 52.23499250737217, 53.565528938458876, 53.42118604938221, 52.85311048901906, 53.275226092893504, 55.911195609012246, 55.00585927595701, 54.85150970223914, 53.926535465026525]
52.234993		53.549188		56.000000		2.000000		[52.60226042825998, 52.5945744350839, 53.565528938458876, 53.42118604938221, 52.85311048901906, 53.275226092893504, 55.911195609012246, 55.00585927595701, 54.85150970223914, 53.926535465026525, 54.62079125406216]
52.594574		53.549188		56.000000		2.000000		[52.60226042825998, 53.565528938458876, 53.42118604938221, 52.85311048901906, 53.275226092893504, 55.911195609012246, 55.00585927595701, 54.85150970223914, 53.926535465026525, 54.62079125406216, 58.24015156420483]
52.602260		53.549188		56.000000		2.000000		[53.565528938458876, 53.42118604938221, 52.85311048901906, 53.275226092893504, 55.911195609012246, 55.00585927595701, 54.85150970223914, 53.926535465026525, 54.62079125406216, 58.24015156420483, 54.91988221638142]
52.853110		53.549188		56.000000		2.000000		[53.565528938458876, 53.42118604938221, 53.275226092893504, 55.911195609012246, 55.00585927595701, 54.85150970223914, 53.926535465026525, 54.62079125406216, 58.24015156420483, 54.91988221638142, 54.6678270079511]
53.275226		53.549188		56.000000		2.000000		[53.565528938458876, 53.42118604938221, 55.911195609012246, 55.00585927595701, 54.85150970223914, 53.926535465026525, 54.62079125406216, 58.24015156420483, 54.91988221638142, 54.6678270079511, 55.64357016069368]
53.421186		53.549188		56.000000		2.000000		[53.565528938458876, 55.911195609012246, 55.00585927595701, 54.85150970223914, 53.926535465026525, 54.62079125406216, 58.24015156420483, 54.91988221638142, 54.6678270079511, 55.64357016069368, 56.56461811799117]
53.549188		55.790647		56.000000		2.000000		[53.565528938458876, 55.911195609012246, 55.00585927595701, 54.85150970223914, 53.926535465026525, 54.62079125406216, 58.24015156420483, 54.91988221638142, 54.6678270079511, 55.64357016069368, 56.56461811799117, 57.638422074339985]
53.565529		55.790647		56.000000		2.000000		[55.911195609012246, 55.00585927595701, 54.85150970223914, 53.926535465026525, 54.62079125406216, 58.24015156420483, 54.91988221638142, 54.6678270079511, 55.64357016069368, 56.56461811799117, 57.638422074339985, 57.19064805125054]
53.926535		55.790647		56.000000		2.000000		[55.911195609012246, 55.00585927595701, 54.85150970223914, 54.62079125406216, 58.24015156420483, 54.91988221638142, 54.6678270079511, 55.64357016069368, 56.56461811799117, 57.638422074339985, 57.19064805125054, 57.21939571039362]
54.620791		55.790647		56.000000		2.000000		[55.911195609012246, 55.00585927595701, 54.85150970223914, 58.24015156420483, 54.91988221638142, 54.6678270079511, 55.64357016069368, 56.56461811799117, 57.638422074339985, 57.19064805125054, 57.21939571039362, 56.99325877665093]
54.667827		55.790647		56.000000		2.000000		[55.911195609012246, 55.00585927595701, 54.85150970223914, 58.24015156420483, 54.91988221638142, 55.64357016069368, 56.56461811799117, 57.638422074339985, 57.19064805125054, 57.21939571039362, 56.99325877665093, 57.026573134939156]
54.851510		55.790647		56.000000		2.000000		[55.911195609012246, 55.00585927595701, 58.24015156420483, 54.91988221638142, 55.64357016069368, 56.56461811799117, 57.638422074339985, 57.19064805125054, 57.21939571039362, 56.99325877665093, 57.026573134939156, 57.56537600175282]
54.919882		55.790647		56.000000		2.000000		[55.911195609012246, 55.00585927595701, 58.24015156420483, 55.64357016069368, 56.56461811799117, 57.638422074339985, 57.19064805125054, 57.21939571039362, 56.99325877665093, 57.026573134939156, 57.56537600175282, 57.2028979472111]
55.005859		55.790647		56.000000		2.000000		[55.911195609012246, 58.24015156420483, 55.64357016069368, 56.56461811799117, 57.638422074339985, 57.19064805125054, 57.21939571039362, 56.99325877665093, 57.026573134939156, 57.56537600175282, 57.2028979472111, 57.0131341928794]
55.643570		55.790647		56.000000		2.000000		[55.911195609012246, 58.24015156420483, 56.56461811799117, 57.638422074339985, 57.19064805125054, 57.21939571039362, 56.99325877665093, 57.026573134939156, 57.56537600175282, 57.2028979472111, 57.0131341928794, 58.287820302735376]
55.790647		57.803866		56.000000		2.000000		[55.911195609012246, 58.24015156420483, 56.56461811799117, 57.638422074339985, 57.19064805125054, 57.21939571039362, 56.99325877665093, 57.026573134939156, 57.56537600175282, 57.2028979472111, 57.0131341928794, 58.287820302735376, 58.649708256890314]
55.911196		57.803866		56.000000		2.000000		[58.24015156420483, 56.56461811799117, 57.638422074339985, 57.19064805125054, 57.21939571039362, 56.99325877665093, 57.026573134939156, 57.56537600175282, 57.2028979472111, 57.0131341928794, 58.287820302735376, 58.649708256890314, 58.64044215098334]
56.000000		57.803866		62.000000		1.000000		[58.24015156420483, 56.56461811799117, 57.638422074339985, 57.19064805125054, 57.21939571039362, 56.99325877665093, 57.026573134939156, 57.56537600175282, 57.2028979472111, 57.0131341928794, 58.287820302735376, 58.649708256890314, 58.64044215098334]
56.564618		57.803866		62.000000		2.000000		[58.24015156420483, 57.638422074339985, 57.19064805125054, 57.21939571039362, 56.99325877665093, 57.026573134939156, 57.56537600175282, 57.2028979472111, 57.0131341928794, 58.287820302735376, 58.649708256890314, 58.64044215098334]
56.993259		57.803866		62.000000		2.000000		[58.24015156420483, 57.638422074339985, 57.19064805125054, 57.21939571039362, 57.026573134939156, 57.56537600175282, 57.2028979472111, 57.0131341928794, 58.287820302735376, 58.649708256890314, 58.64044215098334, 59.176288080397626]
57.013134		57.803866		62.000000		2.000000		[58.24015156420483, 57.638422074339985, 57.19064805125054, 57.21939571039362, 57.026573134939156, 57.56537600175282, 57.2028979472111, 58.287820302735376, 58.649708256890314, 58.64044215098334, 59.176288080397626, 59.00009752410156]
57.026573		57.803866		62.000000		2.000000		[58.24015156420483, 57.638422074339985, 57.19064805125054, 57.21939571039362, 57.56537600175282, 57.2028979472111, 58.287820302735376, 58.649708256890314, 58.64044215098334, 59.176288080397626, 59.00009752410156, 60.56467464919991]
57.190648		57.803866		62.000000		2.000000		[58.24015156420483, 57.638422074339985, 57.21939571039362, 57.56537600175282, 57.2028979472111, 58.287820302735376, 58.649708256890314, 58.64044215098334, 59.176288080397626, 59.00009752410156, 60.56467464919991, 58.990164274596786]
57.202898		57.803866		62.000000		2.000000		[58.24015156420483, 57.638422074339985, 57.21939571039362, 57.56537600175282, 58.287820302735376, 58.649708256890314, 58.64044215098334, 59.176288080397626, 59.00009752410156, 60.56467464919991, 58.990164274596786, 60.57255596679382]
57.219396		57.803866		62.000000		2.000000		[58.24015156420483, 57.638422074339985, 57.56537600175282, 58.287820302735376, 58.649708256890314, 58.64044215098334, 59.176288080397626, 59.00009752410156, 60.56467464919991, 58.990164274596786, 60.57255596679382, 60.140084182576864]
57.565376		57.803866		62.000000		2.000000		[58.24015156420483, 57.638422074339985, 58.287820302735376, 58.649708256890314, 58.64044215098334, 59.176288080397626, 59.00009752410156, 60.56467464919991, 58.990164274596786, 60.57255596679382, 60.140084182576864, 60.888808242747785]
57.638422		57.803866		62.000000		2.000000		[58.24015156420483, 58.287820302735376, 58.649708256890314, 58.64044215098334, 59.176288080397626, 59.00009752410156, 60.56467464919991, 58.990164274596786, 60.57255596679382, 60.140084182576864, 60.888808242747785, 63.612855244747074]
57.803866		60.576806		62.000000		2.000000		[58.24015156420483, 58.287820302735376, 58.649708256890314, 58.64044215098334, 59.176288080397626, 59.00009752410156, 60.56467464919991, 58.990164274596786, 60.57255596679382, 60.140084182576864, 60.888808242747785, 63.612855244747074, 59.939917010154716]
58.240152		60.576806		62.000000		2.000000		[58.287820302735376, 58.649708256890314, 58.64044215098334, 59.176288080397626, 59.00009752410156, 60.56467464919991, 58.990164274596786, 60.57255596679382, 60.140084182576864, 60.888808242747785, 63.612855244747074, 59.939917010154716, 62.62056490714782]
58.287820		60.576806		62.000000		2.000000		[58.649708256890314, 58.64044215098334, 59.176288080397626, 59.00009752410156, 60.56467464919991, 58.990164274596786, 60.57255596679382, 60.140084182576864, 60.888808242747785, 63.612855244747074, 59.939917010154716, 62.62056490714782, 60.9740813397382]
58.640442		60.576806		62.000000		2.000000		[58.649708256890314, 59.176288080397626, 59.00009752410156, 60.56467464919991, 58.990164274596786, 60.57255596679382, 60.140084182576864, 60.888808242747785, 63.612855244747074, 59.939917010154716, 62.62056490714782, 60.9740813397382, 61.82286861141862]
58.649708		60.576806		62.000000		2.000000		[59.176288080397626, 59.00009752410156, 60.56467464919991, 58.990164274596786, 60.57255596679382, 60.140084182576864, 60.888808242747785, 63.612855244747074, 59.939917010154716, 62.62056490714782, 60.9740813397382, 61.82286861141862, 62.556193441234186]
58.990164		60.576806		62.000000		2.000000		[59.176288080397626, 59.00009752410156, 60.56467464919991, 60.57255596679382, 60.140084182576864, 60.888808242747785, 63.612855244747074, 59.939917010154716, 62.62056490714782, 60.9740813397382, 61.82286861141862, 62.556193441234186, 61.46985298078651]
59.000098		60.576806		62.000000		2.000000		[59.176288080397626, 60.56467464919991, 60.57255596679382, 60.140084182576864, 60.888808242747785, 63.612855244747074, 59.939917010154716, 62.62056490714782, 60.9740813397382, 61.82286861141862, 62.556193441234186, 61.46985298078651, 61.43662453256096]
59.176288		60.576806		62.000000		2.000000		[60.56467464919991, 60.57255596679382, 60.140084182576864, 60.888808242747785, 63.612855244747074, 59.939917010154716, 62.62056490714782, 60.9740813397382, 61.82286861141862, 62.556193441234186, 61.46985298078651, 61.43662453256096, 65.09761709916965]
59.939917		60.576806		62.000000		2.000000		[60.56467464919991, 60.57255596679382, 60.140084182576864, 60.888808242747785, 63.612855244747074, 62.62056490714782, 60.9740813397382, 61.82286861141862, 62.556193441234186, 61.46985298078651, 61.43662453256096, 65.09761709916965, 62.30966641714048]
60.140084		60.576806		62.000000		2.000000		[60.56467464919991, 60.57255596679382, 60.888808242747785, 63.612855244747074, 62.62056490714782, 60.9740813397382, 61.82286861141862, 62.556193441234186, 61.46985298078651, 61.43662453256096, 65.09761709916965, 62.30966641714048, 62.22668568608773]
60.564675		60.576806		62.000000		2.000000		[60.57255596679382, 60.888808242747785, 63.612855244747074, 62.62056490714782, 60.9740813397382, 61.82286861141862, 62.556193441234186, 61.46985298078651, 61.43662453256096, 65.09761709916965, 62.30966641714048, 62.22668568608773, 63.74591241651203]
60.572556		60.576806		62.000000		2.000000		[60.888808242747785, 63.612855244747074, 62.62056490714782, 60.9740813397382, 61.82286861141862, 62.556193441234186, 61.46985298078651, 61.43662453256096, 65.09761709916965, 62.30966641714048, 62.22668568608773, 63.74591241651203, 63.07380239396007]
60.576806		64.287818		62.000000		2.000000		[60.888808242747785, 63.612855244747074, 62.62056490714782, 60.9740813397382, 61.82286861141862, 62.556193441234186, 61.46985298078651, 61.43662453256096, 65.09761709916965, 62.30966641714048, 62.22668568608773, 63.74591241651203, 63.07380239396007, 63.19788217641484]
60.888808		64.287818		62.000000		2.000000		[63.612855244747074, 62.62056490714782, 60.9740813397382, 61.82286861141862, 62.556193441234186, 61.46985298078651, 61.43662453256096, 65.09761709916965, 62.30966641714048, 62.22668568608773, 63.74591241651203, 63.07380239396007, 63.19788217641484, 63.34184045295488]
60.974081		64.287818		62.000000		2.000000		[63.612855244747074, 62.62056490714782, 61.82286861141862, 62.556193441234186, 61.46985298078651, 61.43662453256096, 65.09761709916965, 62.30966641714048, 62.22668568608773, 63.74591241651203, 63.07380239396007, 63.19788217641484, 63.34184045295488, 64.2780447251627]
61.436625		64.287818		62.000000		2.000000		[63.612855244747074, 62.62056490714782, 61.82286861141862, 62.556193441234186, 61.46985298078651, 65.09761709916965, 62.30966641714048, 62.22668568608773, 63.74591241651203, 63.07380239396007, 63.19788217641484, 63.34184045295488, 64.2780447251627, 65.1909286761546]
